time_both,time_semester,time_year,Year,Hgt,Wgt,Smoke,Hand,Sibs,Birth,Exercise,Greek,TV,GPA,Award,Pulse,Pierces,Sex,Sport,Tattoo,Facebook
S07,S,07,2,68,137,No,l,2,2,14,No,10,3.3,Olympic,60,0,F,NA,NA,NA
S07,S,07,1,68,130,No,r,2,1,7,No,6,2.4,Olympic,71,2,F,NA,NA,NA
S07,S,07,NA,63,123,No,r,2,1,5,No,4,NA,Nobel,90,2,F,NA,NA,NA
S07,S,07,1,72,160,No,r,0,1,3,No,6,3,Academy,90,0,M,NA,NA,NA
S07,S,07,1,73,205,No,r,1,1,2,No,5,3.51,Olympic,86,0,M,NA,NA,NA
S07,S,07,2,65,138,No,r,3,3,2,No,1,3.89,Nobel,78,2,F,NA,NA,NA
S07,S,07,1,70,170,No,r,3,2,8,No,2,3.88,Nobel,70,0,M,NA,NA,NA
S07,S,07,3,61,NA,No,l,2,2,3,No,6,2.8,Nobel,60,7,F,NA,NA,NA
S07,S,07,1,70,145,No,r,4,4,5,No,2,3.6,Academy,55,0,M,NA,NA,NA
S07,S,07,3,63,110,No,r,1,1,3,No,1,3.1,Nobel,78,0,M,NA,NA,NA
S07,S,07,1,64,NA,No,r,2,2,8,No,4,3.4,Nobel,65,5,F,NA,NA,NA
S07,S,07,1,73,195,No,r,3,4,20,No,20,3.5,Olympic,58,0,M,NA,NA,NA
S07,S,07,2,68,125,No,r,0,1,5,No,3,3,Nobel,80,4,F,NA,NA,NA
S07,S,07,2,67,120,No,r,1,2,4,No,3,3.4,Nobel,82,4,F,NA,NA,NA
S07,S,07,1,76,275,No,r,1,2,7,No,5,3.6,Nobel,71,0,M,NA,NA,NA
S07,S,07,3,75,160,No,r,1,2,10,No,1,2.8,Olympic,84,0,M,NA,NA,NA
S07,S,07,1,68,142,No,r,3,4,3,No,3,2.6,Olympic,50,0,M,NA,NA,NA
S07,S,07,1,70,135,No,r,1,2,NA,No,NA,NA,Nobel,NA,0,M,NA,NA,NA
S07,S,07,1,68,140,No,r,0,1,5,No,4,3.69,Nobel,69,2,F,NA,NA,NA
S07,S,07,1,66,128,No,r,1,1,10,No,10,2.77,Olympic,94,8,F,NA,NA,NA
S07,S,07,1,68,NA,No,r,1,2,9,No,3,NA,Nobel,48,6,F,NA,NA,NA
S07,S,07,1,64,116,Occasionally,r,1,2,2,No,18,2.9,Academy,80,4,F,NA,NA,NA
S07,S,07,4,72,174,No,l,1,2,7,No,20,3.3,Olympic,80,0,M,NA,NA,NA
S07,S,07,2,71,175,No,r,1,1,4,No,21,3.05,Nobel,72,0,M,NA,NA,NA
S07,S,07,1,72,175,Regular,r,2,3,12,No,5,2.2,Olympic,65,0,M,NA,NA,NA
S07,S,07,1,63,135,No,r,3,3,5,No,4,2.6,Olympic,60,3,F,NA,NA,NA
S07,S,07,1,72,165,Occasionally,l,1,1,25,No,5,2.25,Olympic,48,3,M,NA,NA,NA
S07,S,07,1,63,NA,No,r,1,1,6,No,2,3,Olympic,70,6,F,NA,NA,NA
S07,S,07,1,72,155,No,r,2,2,9,No,6,3,Olympic,80,0,M,NA,NA,NA
S07,S,07,3,75,185,Regular,r,1,2,12,No,5,3,Nobel,76,0,M,NA,NA,NA
S07,S,07,1,72,195,No,r,2,2,10,No,20,3.1,Olympic,60,1,M,NA,NA,NA
S07,S,07,2,NA,NA,No,r,2,2,3,No,2,3.5,Nobel,88,2,F,NA,NA,NA
S07,S,07,1,65,130,No,r,2,1,9,No,6,NA,Academy,88,4,F,NA,NA,NA
S07,S,07,2,67,140,No,r,3,4,NA,No,2,3,Olympic,64,2,M,NA,NA,NA
S07,S,07,1,69,165,No,l,5,6,14,No,5,3.58,Olympic,NA,4,F,NA,NA,NA
S07,S,07,4,71,175,Occasionally,r,0,1,8,Yes,12,3.3,Olympic,72,0,M,NA,NA,NA
S07,S,07,2,70,149,No,l,2,3,NA,Yes,NA,3.3,Nobel,NA,0,M,NA,NA,NA
S07,S,07,1,62,110,No,r,1,1,5,No,3,3.4,Olympic,72,2,F,NA,NA,NA
S07,S,07,1,65,128,No,r,3,1,4,Planning,3,2.8,Academy,88,2,F,NA,NA,NA
S07,S,07,1,64,143,No,r,2,2,5,No,4,3.25,Olympic,84,3,F,NA,NA,NA
S07,S,07,1,64,115,No,r,2,1,5,No,5,NA,Academy,68,2,F,NA,NA,NA
S07,S,07,2,64,135,Occasionally,r,3,2,13,No,4,2.6,Olympic,72,6,F,NA,NA,NA
S07,S,07,1,73,215,No,l,2,3,20,No,12,3.4,Olympic,96,0,M,NA,NA,NA
S07,S,07,1,70,175,No,r,NA,2,21,No,2,2.8,Olympic,84,0,M,NA,NA,NA
S07,S,07,1,59,125,No,r,1,1,5,No,3,3.2,Nobel,88,2,F,NA,NA,NA
S07,S,07,1,63,140,No,r,3,2,10,No,2,2.8,Olympic,68,4,F,NA,NA,NA
S07,S,07,1,67,125,Occasionally,r,2,1,4,Planning,3,2.5,Academy,80,3,F,NA,NA,NA
S07,S,07,1,68,135,Occasionally,r,1,1,11,No,6,3.3,Nobel,84,0,M,NA,NA,NA
S07,S,07,1,66,146,No,r,1,2,10,No,4,3.25,Nobel,52,5,F,NA,NA,NA
S07,S,07,2,62,105,No,r,3,1,NA,Yes,1,NA,Nobel,95,5,F,NA,NA,NA
S07,S,07,4,65,140,No,r,3,3,6,No,15,3,Nobel,88,0,M,NA,NA,NA
S07,S,07,2,70,185,No,r,2,1,9,Yes,0,3.2,Nobel,96,0,M,NA,NA,NA
S07,S,07,4,67,150,No,r,2,2,20,No,0,3.67,Nobel,40,3,F,NA,NA,NA
S07,S,07,1,67,130,No,r,1,1,1.5,No,20,3.5,Olympic,80,2,F,NA,NA,NA
S07,S,07,2,72,165,No,r,1,1,5,Yes,10,3.14,Nobel,76,7,F,NA,NA,NA
S07,S,07,2,78,210,No,r,6,5,3,No,3,3.4,Nobel,70,0,M,NA,NA,NA
S07,S,07,2,73,185,No,l,2,1,4,Yes,8,2.5,Nobel,80,0,M,NA,NA,NA
S07,S,07,2,66,155,No,r,1,1,8,No,2,2.8,Olympic,64,0,M,NA,NA,NA
S07,S,07,3,67,155,Occasionally,r,2,1,17,No,2,2.83,Nobel,96,6,F,NA,NA,NA
S07,S,07,2,71,188,No,r,3,1,3,Yes,15,2.2,Olympic,66,0,M,NA,NA,NA
S07,S,07,1,72,183,No,r,2,2,8,No,2,3.02,Olympic,68,0,M,NA,NA,NA
S07,S,07,1,65,140,No,r,1,1,5,No,NA,3.58,Olympic,64,0,F,NA,NA,NA
S07,S,07,2,70,145,No,r,0,1,2,Yes,5,3,Olympic,80,2,F,NA,NA,NA
S07,S,07,2,67,140,No,r,1,2,3,No,5,3.22,Nobel,72,2,F,NA,NA,NA
S07,S,07,1,64,145,No,r,1,2,5,No,4,2.5,Olympic,55,3,F,NA,NA,NA
S07,S,07,1,63,99,No,r,2,1,3,No,15,3,Olympic,88,4,F,NA,NA,NA
S07,S,07,2,73,188,No,r,1,1,4,No,27,3.4,Olympic,80,0,M,NA,NA,NA
S07,S,07,1,72,153,No,r,2,3,14,No,2,2.85,Olympic,64,0,M,NA,NA,NA
S07,S,07,1,65,160,No,r,1,1,3,No,2,3.83,Nobel,72,3,F,NA,NA,NA
S07,S,07,2,65,155,No,l,1,1,5,No,5,3.4,Olympic,93,2,F,NA,NA,NA
S07,S,07,2,59,115,No,r,1,2,5,No,2,3.3,Nobel,68,0,F,NA,NA,NA
S07,S,07,2,80,150,No,l,4,1,12,Yes,2,3.15,Olympic,68,2,F,NA,NA,NA
S07,S,07,2,69,171,No,r,1,1,21,No,25,2.7,Olympic,84,0,M,NA,NA,NA
S07,S,07,3,75,175,No,r,0,1,18,No,20,2.93,Olympic,74,0,M,NA,NA,NA
S07,S,07,3,72,175,No,r,2,1,15,No,0,3.6,Olympic,68,1,M,NA,NA,NA
S07,S,07,2,78,200,No,r,1,1,15,No,2,3.5,Nobel,68,0,M,NA,NA,NA
S07,S,07,2,71,170,No,r,1,1,5,No,1,3.3,Nobel,70,0,M,NA,NA,NA
S07,S,07,4,66,170,No,r,1,2,6,No,2,3.05,Nobel,65,0,M,NA,NA,NA
S07,S,07,2,54,140,No,r,2,2,7,No,2,2.5,Nobel,56,4,F,NA,NA,NA
S07,S,07,2,70,183,No,r,3,2,8,No,10,2.2,Olympic,84,4,M,NA,NA,NA
S07,S,07,1,75,230,No,r,2,1,8,No,13,2.9,Olympic,65,0,M,NA,NA,NA
S07,S,07,1,68,165,Regular,r,1,1,12,No,20,2.5,Olympic,65,0,M,NA,NA,NA
S07,S,07,1,72,165,Occasionally,r,2,1,6,No,25,2.83,Olympic,75,0,M,NA,NA,NA
S07,S,07,1,66,128,No,r,1,1,3,Planning,2,3.72,Olympic,75,2,F,NA,NA,NA
S07,S,07,2,70,150,No,r,1,1,10,No,4,3.7,Nobel,74,0,M,NA,NA,NA
S07,S,07,1,66,127,No,r,1,1,14,No,5,2.8,Olympic,64,6,F,NA,NA,NA
S07,S,07,3,71,180,No,r,1,2,10,No,15,3.4,Olympic,54,0,M,NA,NA,NA
S07,S,07,1,60,115,No,r,7,8,12,Planning,1,3.7,Nobel,94,2,F,NA,NA,NA
S07,S,07,2,63,120,No,r,2,1,6,No,1,3,Nobel,58,3,F,NA,NA,NA
S07,S,07,1,63,145,No,l,5,1,12,No,10,NA,Academy,85,9,F,NA,NA,NA
S07,S,07,1,74,175,Occasionally,r,9,9,5,No,10,2.75,Academy,66,0,M,NA,NA,NA
S07,S,07,2,62,120,No,r,1,1,2,No,1,3.35,Nobel,64,2,F,NA,NA,NA
S07,S,07,1,72,220,No,r,3,4,18,No,3,3.13,Olympic,71,2,F,NA,NA,NA
S07,S,07,1,71,207,No,r,0,1,8,No,10,2.2,Olympic,72,1,M,NA,NA,NA
S07,S,07,1,66,150,No,r,1,1,14,No,4,2.72,Olympic,56,0,M,NA,NA,NA
S07,S,07,4,62,155,No,l,1,1,10,Yes,2,3.1,Nobel,78,2,F,NA,NA,NA
S07,S,07,3,64,134,No,r,1,2,12,No,0,3.89,Nobel,55,2,F,NA,NA,NA
S07,S,07,1,65,135,No,r,2,3,3,No,1,3.6,Nobel,68,2,F,NA,NA,NA
S07,S,07,2,65,140,No,r,3,4,10,No,3,3.3,Olympic,73,5,F,NA,NA,NA
S07,S,07,1,71,160,No,r,2,1,5,No,20,3.31,Academy,71,0,M,NA,NA,NA
S07,S,07,NA,70,140,No,l,1,2,15,No,10,NA,Olympic,51,0,M,NA,NA,NA
S07,S,07,1,70,180,No,r,2,3,10,No,7,2.4,Olympic,54,0,M,NA,NA,NA
S07,S,07,2,67,145,No,r,1,2,15,No,5,3.4,Nobel,60,5,F,NA,NA,NA
S07,S,07,2,69,175,Occasionally,r,2,1,6,No,6,3.35,Olympic,50,0,M,NA,NA,NA
S07,S,07,3,68,135,No,l,2,3,6,No,1,3.08,Nobel,66,4,F,NA,NA,NA
S07,S,07,3,65,140,No,r,2,3,8,Yes,6,3.8,Nobel,84,2,F,NA,NA,NA
S07,S,07,1,65,160,No,r,1,2,3,No,1,3,Nobel,83,5,F,NA,NA,NA
S07,S,07,2,63,140,No,l,2,3,12,No,10,3.8,Nobel,81,4,F,NA,NA,NA
S07,S,07,2,62,150,No,r,3,1,4,No,18,3.6,Nobel,69,3,F,NA,NA,NA
S07,S,07,1,62,135,No,r,2,1,18,No,2,3.3,Olympic,68,2,F,NA,NA,NA
S07,S,07,2,64,115,No,r,2,2,15,Yes,3,3.7,Olympic,67,2,F,NA,NA,NA
S07,S,07,2,66,160,No,r,2,1,5,No,3,3.6,Olympic,78,5,F,NA,NA,NA
S07,S,07,1,67,190,Regular,l,0,1,18,No,15,2.8,Olympic,71,0,M,NA,NA,NA
S07,S,07,1,64,140,No,r,2,1,7,No,4,3.5,Olympic,78,4,F,NA,NA,NA
S07,S,07,1,62,125,No,r,1,1,2,No,4,3.13,Olympic,79,2,F,NA,NA,NA
S07,S,07,2,NA,150,No,r,0,1,0,No,7,3.81,Nobel,65,0,M,NA,NA,NA
S07,S,07,3,65,140,No,r,2,1,8,No,10,3.85,Nobel,41,2,F,NA,NA,NA
S07,S,07,2,68,166,No,r,2,2,4,No,1,3.37,Nobel,78,0,M,NA,NA,NA
S07,S,07,2,68,150,No,r,0,1,6,No,5,3.75,Nobel,102,0,F,NA,NA,NA
F07,F,07,2,68,150,No,r,2,3,15,No,3,3.77,Olympic,NA,0,M,NA,NA,NA
F07,F,07,2,73,175,No,r,3,1,5,No,4,3.25,Olympic,70,0,M,NA,NA,NA
F07,F,07,2,68,135,No,r,3,1,7,No,12,3.6,Olympic,70,2,F,NA,NA,NA
F07,F,07,2,65,155,No,r,1,1,10,No,10,3,Olympic,56,3,F,NA,NA,NA
F07,F,07,3,60,180,No,r,3,4,3,No,5,3,Academy,68,0,F,NA,NA,NA
F07,F,07,2,68,160,No,r,1,1,10,No,5,3.05,Olympic,68,0,M,NA,NA,NA
F07,F,07,2,73,195,Occasionally,r,1,1,25,No,8,2.75,Olympic,64,0,M,NA,NA,NA
F07,F,07,2,65,135,No,l,1,1,12,No,5,2.94,Olympic,65,3,F,NA,NA,NA
F07,F,07,2,65,125,Occasionally,r,2,NA,6,No,5,3.7,Nobel,NA,4,F,NA,NA,NA
F07,F,07,NA,78,145,No,r,1,1,12,No,7,NA,Olympic,37,4,F,NA,NA,NA
F07,F,07,2,69,161,No,r,1,2,14,No,3,3.16,Olympic,58,2,F,NA,NA,NA
F07,F,07,2,69,140,No,r,1,2,3,No,2,3,Academy,35,2,F,NA,NA,NA
F07,F,07,2,73,220,No,r,1,2,4,No,10,NA,Nobel,72,0,M,NA,NA,NA
F07,F,07,2,66,149,No,r,1,1,10,No,4,3,Nobel,55,4,F,NA,NA,NA
F07,F,07,2,67,154,No,r,1,2,14,No,2,3.3,Olympic,72,5,F,NA,NA,NA
F07,F,07,2,60,110,No,r,2,1,14,No,2,3.2,Olympic,76,7,F,NA,NA,NA
F07,F,07,2,65,135,No,r,3,1,16,No,10,3.8,Olympic,70,0,F,NA,NA,NA
F07,F,07,2,72,192,No,l,1,1,5,No,40,2.47,Nobel,82,0,M,NA,NA,NA
F07,F,07,3,67,150,No,r,1,1,18,Yes,7,3.4,Olympic,75,5,F,NA,NA,NA
F07,F,07,3,65,160,No,r,4,4,15,No,2,2.9,Olympic,35,0,M,NA,NA,NA
F07,F,07,2,66,115,No,r,3,4,10,No,3,2.6,Olympic,70,0,F,NA,NA,NA
F07,F,07,2,66,127,No,r,1,2,4,Planning,10,3.2,Olympic,70,0,F,NA,NA,NA
F07,F,07,2,65,130,No,r,1,1,3,No,1,3.4,Nobel,80,0,NA,NA,NA,NA
F07,F,07,2,65,138,No,r,2,2,4,No,3,3.6,Academy,72,2,F,NA,NA,NA
F07,F,07,2,64,140,No,r,2,3,2,No,3,2.5,Olympic,65,4,F,NA,NA,NA
F07,F,07,2,67,155,No,r,1,2,15,No,5,2.9,Olympic,84,0,M,NA,NA,NA
F07,F,07,2,65,114,No,l,2,2,5,No,4,3.2,Nobel,80,4,F,NA,NA,NA
F07,F,07,3,64,120,No,r,1,2,10,No,5,2.9,Academy,79,2,F,NA,NA,NA
F07,F,07,2,62,115,No,r,7,1,2,No,3,3.3,Olympic,68,5,F,NA,NA,NA
F07,F,07,2,70,163,No,r,2,1,8,No,12,3,Nobel,62,0,M,NA,NA,NA
F07,F,07,2,71,230,No,r,1,1,5,No,10,3.5,Nobel,84,0,M,NA,NA,NA
F07,F,07,2,70,151,No,r,2,3,19,No,5,3,Olympic,58,0,M,NA,NA,NA
F07,F,07,2,66,145,No,r,1,1,7,No,8,3,Olympic,80,3,F,NA,NA,NA
F07,F,07,2,72,128,No,r,1,1,5,No,4,3.7,Nobel,66,0,M,NA,NA,NA
F07,F,07,1,61,135,No,r,0,1,4,No,3,NA,Olympic,78,0,F,NA,NA,NA
F07,F,07,2,66,144,No,r,2,2,21,Yes,7,3.59,Olympic,72,3,F,NA,NA,NA
F07,F,07,2,75,240,No,r,1,2,6,No,5,3.5,Nobel,71,0,M,NA,NA,NA
F07,F,07,2,64,135,No,r,3,1,12,No,1,2.99,Olympic,62,2,F,NA,NA,NA
F07,F,07,2,74,175,No,r,1,2,7,No,5,3.7,Olympic,58,0,M,NA,NA,NA
F07,F,07,2,60,140,No,r,2,2,14,No,2,3.61,Olympic,88,3,F,NA,NA,NA
F07,F,07,2,72,165,No,r,2,1,7,No,3,3,Nobel,59,0,M,NA,NA,NA
F07,F,07,2,66,126,No,r,5,6,0,No,2,3.79,Nobel,82,1,F,NA,NA,NA
F07,F,07,2,76,150,No,r,1,1,10,No,20,2.5,Academy,60,0,M,NA,NA,NA
F07,F,07,2,71,190,No,r,2,2,14,No,14,2.5,Nobel,55,0,M,NA,NA,NA
F07,F,07,3,71,160,No,r,3,4,8,No,14,3.4,Nobel,75,0,M,NA,NA,NA
F07,F,07,1,66,120,No,r,2,2,7,No,1,NA,Olympic,74,5,F,NA,NA,NA
F07,F,07,1,67,120,No,r,1,1,10,No,5,NA,Olympic,70,2,F,NA,NA,NA
F07,F,07,2,67,124,No,r,1,1,5,No,5,3,Olympic,NA,3,F,NA,NA,NA
F07,F,07,2,64,135,No,r,1,1,NA,No,4,3.6,Nobel,65,2,F,NA,NA,NA
F07,F,07,3,61,129,No,r,0,1,5,No,0,2.3,Academy,73,2,F,NA,NA,NA
F07,F,07,2,72,180,No,r,3,3,17,No,14,3.4,Olympic,68,0,M,NA,NA,NA
F07,F,07,1,67,165,No,r,3,4,5,No,2,3.5,Nobel,74,5,M,NA,NA,NA
F07,F,07,3,63,130,No,r,1,1,7,No,4,2.23,Academy,75,7,F,NA,NA,NA
F07,F,07,4,64,130,No,r,2,2,4,No,14,3.84,Nobel,88,4,F,NA,NA,NA
F07,F,07,2,72,195,No,r,1,1,20,No,28,2.76,Olympic,60,0,M,NA,NA,NA
F07,F,07,2,70,185,No,l,2,1,8,No,13,3.2,Olympic,69,0,M,NA,NA,NA
F07,F,07,2,62,117,Regular,r,6,5,3,No,2,3.25,Nobel,75,6,F,NA,NA,NA
F07,F,07,2,67,138,No,l,1,2,15,No,2,3.3,Nobel,52,0,M,NA,NA,NA
F07,F,07,3,66,140,No,l,1,2,5,Planning,2,3.78,Nobel,70,0,F,NA,NA,NA
F07,F,07,2,73,230,No,r,2,2,10,No,10,3.33,Olympic,60,0,M,NA,NA,NA
F07,F,07,2,63,106,No,r,1,1,3,Planning,1,3.7,Nobel,NA,2,F,NA,NA,NA
F07,F,07,4,69,170,No,r,2,3,12,No,5,3.3,Olympic,57,2,F,NA,NA,NA
F07,F,07,2,64,125,No,r,1,1,5,No,15,3.2,Olympic,74,5,F,NA,NA,NA
F07,F,07,2,69,140,Occasionally,r,1,1,18,No,5,3.2,Nobel,87,4,F,NA,NA,NA
F07,F,07,2,67,168,No,r,1,2,12,No,3,2.1,Olympic,62,2,F,NA,NA,NA
F07,F,07,2,74,185,Occasionally,r,1,2,6,No,2,3.48,Nobel,80,0,M,NA,NA,NA
F07,F,07,2,62,170,No,r,1,1,9,No,5,2.8,Olympic,70,4,F,NA,NA,NA
F07,F,07,2,66,140,No,r,1,2,12,No,7,3.26,Olympic,61,2,F,NA,NA,NA
F07,F,07,2,65,110,No,r,1,2,10,Planning,5,3.4,Nobel,74,2,F,NA,NA,NA
F07,F,07,2,62,103,No,r,1,2,NA,No,NA,3.2,Nobel,56,4,F,NA,NA,NA
F07,F,07,2,68,162,No,r,3,NA,12,No,8,2.9,Olympic,54,0,M,NA,NA,NA
F07,F,07,2,66,135,Occasionally,r,3,2,5,No,3,3.25,Olympic,78,4,F,NA,NA,NA
F07,F,07,2,73,180,No,r,6,3,21,No,1,2.75,Olympic,51,0,M,NA,NA,NA
F07,F,07,2,64,150,No,r,1,1,7,No,2,3.4,Academy,55,5,F,NA,NA,NA
F07,F,07,3,61,110,No,r,2,2,5,No,10,3.83,Nobel,80,4,F,NA,NA,NA
F07,F,07,2,63,130,No,r,2,3,9,Planning,1,3,Academy,54,4,F,NA,NA,NA
F07,F,07,2,67,165,No,r,1,2,8,No,3,NA,Nobel,67,0,M,NA,NA,NA
F07,F,07,2,69,156,No,r,1,1,4,Planning,4,3,Academy,67,3,F,NA,NA,NA
F07,F,07,2,67,155,No,r,1,1,6,NA,8,3.48,Academy,74,2,F,NA,NA,NA
F07,F,07,4,70,165,No,r,1,2,8,No,10,3.4,Olympic,61,0,M,NA,NA,NA
F07,F,07,1,67,140,No,r,2,2,40,NA,2,NA,Olympic,64,2,M,NA,NA,NA
F07,F,07,2,66,145,No,r,2,2,6,No,1,2.9,Olympic,77,3,F,NA,NA,NA
F07,F,07,3,73,170,Regular,r,1,1,10,No,5,2.2,NA,68,0,M,NA,NA,NA
F07,F,07,2,73,200,No,r,2,3,10,No,6,2.8,Olympic,89,0,M,NA,NA,NA
F07,F,07,1,NA,130,No,r,2,3,NA,No,4,NA,Nobel,NA,0,M,NA,NA,NA
F07,F,07,3,62,175,No,r,2,3,8,No,8,3.5,Academy,55,0,M,NA,NA,NA
F07,F,07,1,66,122,No,r,1,2,1.5,No,3,NA,NA,73,3,F,NA,NA,NA
F07,F,07,1,72,220,No,r,2,2,10,No,4,NA,Nobel,66,0,M,NA,NA,NA
F07,F,07,2,62,110,No,r,2,2,5,No,2,NA,Olympic,60,3,F,NA,NA,NA
F07,F,07,1,68,150,No,r,1,2,15,No,5,NA,Olympic,38,4,F,NA,NA,NA
F07,F,07,1,65,155,No,r,2,1,NA,No,NA,NA,Nobel,NA,5,F,NA,NA,NA
F07,F,07,1,67,155,No,l,1,2,14,No,NA,NA,Nobel,NA,2,F,NA,NA,NA
F07,F,07,2,75,225,No,r,3,1,3,No,5,3.23,Nobel,78,0,M,NA,NA,NA
F07,F,07,1,68,135,No,r,2,3,14,No,5,NA,Olympic,60,0,M,NA,NA,NA
F07,F,07,1,71,180,No,r,1,2,9,No,6,NA,Olympic,NA,0,M,NA,NA,NA
F07,F,07,1,72,175,No,r,2,3,18,No,0,NA,Olympic,NA,0,M,NA,NA,NA
F07,F,07,2,67,125,No,r,1,2,17,No,0,3.4,Olympic,42,1,M,NA,NA,NA
F07,F,07,2,71,200,No,r,1,2,10,No,5,2.75,Olympic,70,0,M,NA,NA,NA
F07,F,07,2,61,105,No,r,1,2,14,No,16,3.68,Academy,63,2,F,NA,NA,NA
F07,F,07,2,66,130,No,r,1,1,12,No,7,3.45,Nobel,NA,5,F,NA,NA,NA
F07,F,07,2,73,155,No,r,3,2,3,No,3,3.21,Olympic,56,0,M,NA,NA,NA
F07,F,07,1,66,118,No,r,1,2,4,Planning,10,NA,Olympic,NA,2,F,NA,NA,NA
F07,F,07,1,72,190,No,r,1,1,14,No,2,NA,Olympic,NA,0,M,NA,NA,NA
F07,F,07,2,67,180,No,r,1,1,8,No,14,3,Academy,NA,0,M,NA,NA,NA
F07,F,07,3,77,212,No,r,2,2,5,No,23,2.6,Nobel,NA,0,M,NA,NA,NA
F07,F,07,2,70,147,Occasionally,r,2,2,4,No,1,3.6,Nobel,80,0,M,NA,NA,NA
F07,F,07,2,66,136,No,r,2,2,10,No,5,2.7,Nobel,70,3,F,NA,NA,NA
F07,F,07,3,69,200,No,r,3,1,20,No,3,3.6,Olympic,NA,0,M,NA,NA,NA
F07,F,07,2,76,210,No,l,2,2,9,No,6,3.25,Olympic,62,0,M,NA,NA,NA
F07,F,07,1,66,130,No,r,1,1,4,No,3,NA,Olympic,65,1,F,NA,NA,NA
F07,F,07,2,65,104,No,r,2,2,3,No,10,3.55,Nobel,54,6,F,NA,NA,NA
F07,F,07,2,72,170,No,NA,4,4,14,No,7,3,Nobel,70,0,M,NA,NA,NA
F07,F,07,3,63,95,No,r,0,1,3,Planning,15,3.3,Academy,88,4,F,NA,NA,NA
F07,F,07,2,64,140,No,r,1,2,16,No,2,2.3,Olympic,NA,2,F,NA,NA,NA
F07,F,07,1,62,180,No,NA,1,1,18,No,3,NA,Nobel,NA,0,M,NA,NA,NA
F07,F,07,1,72,188,No,r,1,2,21,No,0,NA,Olympic,NA,0,M,NA,NA,NA
F07,F,07,1,72,210,Occasionally,r,2,2,11,No,15,NA,Olympic,NA,0,M,NA,NA,NA
F07,F,07,2,71,175,No,r,3,2,10,No,5,3.7,Nobel,60,0,M,NA,NA,NA
F07,F,07,1,60,105,No,r,0,1,10,No,4,NA,Nobel,NA,2,F,NA,NA,NA
F07,F,07,1,69,191,No,r,3,1,20,No,3,NA,Olympic,66,0,M,NA,NA,NA
F07,F,07,1,74,155,No,l,1,2,16,No,2,NA,Nobel,NA,0,M,NA,NA,NA
F07,F,07,2,68,170,No,r,2,2,9,No,8,2.85,Olympic,NA,2,M,NA,NA,NA
F07,F,07,1,69,165,No,r,2,3,14,No,7,NA,Olympic,NA,0,M,NA,NA,NA
F07,F,07,2,70,240,No,r,2,1,15,No,3,3,Olympic,70,0,M,NA,NA,NA
F07,F,07,1,68,193,No,r,1,1,9,No,5,NA,Nobel,72,0,M,NA,NA,NA
F07,F,07,1,NA,200,No,r,1,1,20,Planning,10,NA,Olympic,NA,0,M,NA,NA,NA
F07,F,07,2,71,160,Occasionally,l,2,3,7,No,10,3.3,Nobel,95,0,M,NA,NA,NA
F07,F,07,1,66,140,No,r,1,1,15,No,3,NA,Olympic,90,0,F,NA,NA,NA
F07,F,07,1,65,132,No,r,1,1,6,No,4,NA,Olympic,NA,0,F,NA,NA,NA
F07,F,07,1,65,115,No,r,2,3,7,No,6,NA,Olympic,80,5,F,NA,NA,NA
F07,F,07,1,64,128,No,l,3,1,4,No,4,NA,Olympic,60,2,F,NA,NA,NA
F07,F,07,1,73,225,No,r,1,1,21,No,14,NA,Olympic,NA,0,M,NA,NA,NA
F07,F,07,1,60,114,No,r,1,2,15,No,7,NA,Olympic,NA,2,F,NA,NA,NA
F07,F,07,1,67,155,No,r,1,2,20,No,2,NA,Olympic,NA,0,M,NA,NA,NA
F07,F,07,1,67,NA,No,r,1,2,3,No,1,NA,Nobel,NA,4,F,NA,NA,NA
F07,F,07,1,66,140,No,r,1,2,10,No,2,NA,Olympic,NA,2,F,NA,NA,NA
F07,F,07,2,72,260,No,r,2,3,18,No,3,2.5,Nobel,50,1,M,NA,NA,NA
F07,F,07,2,64,139,No,r,0,1,25,No,2,3.3,Olympic,NA,0,M,NA,NA,NA
F07,F,07,1,70,180,No,r,1,1,15,No,12,NA,Olympic,NA,0,M,NA,NA,NA
F07,F,07,NA,63,105,No,r,3,1,8,Planning,10,NA,Nobel,80,6,F,NA,NA,NA
F07,F,07,1,68,160,No,r,2,1,14,No,1,NA,Olympic,42,0,M,NA,NA,NA
F07,F,07,2,70,170,No,r,1,2,12,No,15,2.7,Nobel,NA,1,M,NA,NA,NA
F07,F,07,1,70,175,No,r,2,3,15,No,6,NA,Olympic,63,0,M,NA,NA,NA
F07,F,07,1,68,155,Occasionally,r,0,1,12,No,3,NA,Olympic,NA,0,M,NA,NA,NA
F07,F,07,1,63,115,No,r,1,1,30,No,4,NA,NA,NA,4,F,NA,NA,NA
F07,F,07,1,61,115,No,r,3,1,13,No,8,NA,Academy,NA,2,F,NA,NA,NA
F07,F,07,1,63,200,No,l,2,2,10,No,5,NA,Olympic,72,0,M,NA,NA,NA
F07,F,07,3,71,192,No,r,1,1,10,No,10,3.73,Olympic,68,0,M,NA,NA,NA
F07,F,07,2,68,165,No,r,2,1,20,No,2,3.25,Olympic,NA,0,M,NA,NA,NA
F07,F,07,2,NA,110,No,l,3,3,8,No,5,3.5,Nobel,76,10,F,NA,NA,NA
S09,S,09,1,66,120,No,r,2,1,6,No,1,NA,Academy,75,2,F,NA,NA,NA
S09,S,09,1,65,135,No,r,1,1,10,No,2,NA,Academy,NA,6,F,NA,NA,NA
